valor	parte	archivo	grupos_generados	primer_grupo_global	ultimo_grupo_global	primera_posicion_absoluta	siguiente_posicion_absoluta	estado
221	1	millon_valor_000221_parte_0001.txt	1000000	1	1000000	221	11269426129	COMPLETO
222	1	millon_valor_000222_parte_0001.txt	1000000	1000001	2000000	222	11269032860	COMPLETO
